OrderID,ProductID,Quantity,UnitPrice,LineTotal
ORD-0000218,7290,2,132.12,264.24
ORD-0000218,13673,1,81.88,81.88
ORD-0000218,2732,3,112.87,338.61
ORD-0000218,3163,3,115.2,345.6
ORD-0000219,6059,2,86.94,173.88
ORD-0000219,8014,1,88.53,88.53
ORD-0000219,6453,1,49.7,49.7
ORD-0000219,12841,2,138.6,277.2
ORD-0000219,14299,1,148.12,148.12
ORD-0000220,8637,1,58.32,58.32
ORD-0000220,6636,1,30.01,30.01
ORD-0000220,11610,2,126.32,252.64
ORD-0000220,155,2,45.01,90.02
ORD-0000220,2858,3,37,111
ORD-0000221,14129,3,149.11,447.33
ORD-0000221,5517,1,80.96,80.96
ORD-0000221,373,1,63.63,63.63
ORD-0000221,4273,3,49.92,149.76
ORD-0000221,12169,1,112.2,112.2
ORD-0000222,11693,1,19.72,19.72
ORD-0000222,3213,1,64.78,64.78
ORD-0000222,8554,2,43.6,87.2
ORD-0000222,7847,1,34.89,34.89
ORD-0000223,8873,1,66.14,66.14
ORD-0000223,3082,3,104.22,312.66
ORD-0000224,281,3,17.88,53.64
ORD-0000224,9399,3,105.61,316.83
ORD-0000224,1857,1,69.59,69.59
ORD-0000224,572,1,137.33,137.33
ORD-0000224,10985,3,52.09,156.27
ORD-0000225,14590,3,109.29,327.87
ORD-0000226,14811,2,111.5,223
ORD-0000226,12452,1,64.81,64.81
ORD-0000226,809,3,25.29,75.87
ORD-0000226,8315,1,142.6,142.6
ORD-0000227,3009,2,149.22,298.44
ORD-0000227,5239,3,148.13,444.39
ORD-0000227,13545,2,75.42,150.84
ORD-0000228,13277,2,127.4,254.8
ORD-0000228,7851,3,53.77,161.31
ORD-0000228,10084,1,72.06,72.06
ORD-0000228,11327,2,133.72,267.44
ORD-0000229,10424,2,66.96,133.92
ORD-0000229,2796,1,43.57,43.57
ORD-0000229,11818,2,10.65,21.3
ORD-0000230,4527,2,82.49,164.98
ORD-0000230,1565,1,139.29,139.29
ORD-0000230,8015,1,138.47,138.47
ORD-0000230,4136,2,45.26,90.52
ORD-0000231,5588,1,93.44,93.44
ORD-0000231,6194,2,78.65,157.3
ORD-0000231,3188,1,65.26,65.26
ORD-0000231,850,1,39.13,39.13
ORD-0000231,269,1,79.2,79.2
ORD-0000232,12228,2,110.02,220.04
ORD-0000232,7529,3,110.59,331.77
ORD-0000232,1143,2,138.3,276.6
ORD-0000233,14768,2,75.87,151.74
ORD-0000233,5916,3,108.81,326.43
ORD-0000233,13881,3,64.87,194.61
ORD-0000234,9006,3,116.02,348.06
ORD-0000235,4020,3,90.39,271.17
ORD-0000235,14281,2,90.62,181.24
ORD-0000236,2007,1,14.05,14.05
ORD-0000237,8817,3,18.11,54.33
ORD-0000237,8137,1,18.87,18.87
ORD-0000237,4453,3,82.2,246.6
ORD-0000237,743,1,92.85,92.85
ORD-0000237,10393,1,33.4,33.4
ORD-0000238,4162,1,15.73,15.73
ORD-0000239,1017,3,108.14,324.42
ORD-0000239,2936,1,20.25,20.25
ORD-0000240,8101,1,93.08,93.08
ORD-0000240,8666,3,10.59,31.77
ORD-0000240,5855,2,44.11,88.22
ORD-0000240,8385,2,139.44,278.88
ORD-0000240,11287,3,64.91,194.73
ORD-0000241,6305,2,70.3,140.6
ORD-0000241,3564,1,82.28,82.28
ORD-0000241,13828,2,94.2,188.4
ORD-0000241,7680,2,91.37,182.74
ORD-0000241,11046,2,135.27,270.54
ORD-0000242,604,3,13.26,39.78
ORD-0000243,3891,1,21.36,21.36
ORD-0000243,9930,1,145.46,145.46
ORD-0000243,5803,1,50.34,50.34
ORD-0000243,13696,3,48.49,145.47
ORD-0000244,12974,3,119.32,357.96
ORD-0000244,9928,1,75.7,75.7
ORD-0000245,13872,1,88.38,88.38
ORD-0000245,5345,2,36.52,73.04
ORD-0000246,8550,3,72.68,218.04
ORD-0000246,3455,1,19.59,19.59
ORD-0000247,8889,1,23.86,23.86
ORD-0000247,66,2,97.75,195.5
ORD-0000247,12665,3,40.45,121.35
ORD-0000247,6237,1,124.3,124.3
ORD-0000248,7521,3,13.73,41.19
ORD-0000248,8418,2,104.55,209.1
ORD-0000249,14444,1,141.19,141.19
ORD-0000249,1860,3,37.4,112.2
ORD-0000249,14891,2,75.8,151.6
ORD-0000249,11754,2,92.12,184.24
ORD-0000250,2957,1,101.42,101.42
ORD-0000250,934,1,60.17,60.17
ORD-0000251,11919,2,33.63,67.26
ORD-0000251,2580,2,29.5,59
ORD-0000251,11571,1,114.4,114.4
ORD-0000251,8050,2,46.82,93.64
ORD-0000252,13181,1,19,19
ORD-0000252,10881,3,99.04,297.12
ORD-0000252,6444,1,69.91,69.91
ORD-0000252,9724,2,113.83,227.66
ORD-0000253,13611,1,22.28,22.28
ORD-0000253,2392,1,35.33,35.33
ORD-0000253,11991,3,47.37,142.11
ORD-0000253,13811,1,15.2,15.2
ORD-0000253,2875,3,55.98,167.94
ORD-0000254,4097,3,14.9,44.7
ORD-0000255,3912,3,50.07,150.21
ORD-0000256,11635,3,74.28,222.84
ORD-0000257,8738,1,51.51,51.51
ORD-0000258,8573,3,122.89,368.67
ORD-0000258,5951,1,20.56,20.56
ORD-0000258,14896,3,125.05,375.15
ORD-0000258,1742,3,42.2,126.6
ORD-0000259,6758,2,135.07,270.14
ORD-0000259,7341,3,131.26,393.78
ORD-0000259,5546,3,88.05,264.15
ORD-0000260,3680,3,57.49,172.47
ORD-0000261,13813,1,33.18,33.18
ORD-0000261,12955,1,30.1,30.1
ORD-0000261,3066,3,35.68,107.04
ORD-0000261,13223,3,42.02,126.06
ORD-0000261,13976,3,129.93,389.79
ORD-0000262,2200,2,149.89,299.78
ORD-0000263,2029,3,34.19,102.57
ORD-0000263,7889,1,25.5,25.5
ORD-0000264,6187,2,94.3,188.6
ORD-0000265,1048,1,90.49,90.49
ORD-0000265,14403,2,128.95,257.9
ORD-0000266,8160,1,85.15,85.15
ORD-0000267,6285,2,139.11,278.22
ORD-0000268,1720,1,23.33,23.33
ORD-0000268,8381,3,87.36,262.08
ORD-0000268,6297,3,34,102
ORD-0000268,4156,3,58.52,175.56
ORD-0000268,3628,1,123.06,123.06
ORD-0000269,12075,2,137.7,275.4
ORD-0000269,2069,2,65.35,130.7
ORD-0000270,5401,1,11.88,11.88
ORD-0000270,7626,3,66.41,199.23
ORD-0000270,8069,1,53.83,53.83
ORD-0000270,12491,1,17.04,17.04
ORD-0000271,4168,1,90.07,90.07
ORD-0000271,6644,3,124.71,374.13
ORD-0000271,6551,2,33,66
ORD-0000271,11411,2,61.89,123.78
ORD-0000272,6945,1,148.45,148.45
ORD-0000272,11208,3,37.1,111.3
ORD-0000273,11856,3,125.47,376.41
ORD-0000274,9445,1,43.94,43.94
ORD-0000274,1452,1,110.83,110.83
ORD-0000275,14680,2,96.92,193.84
ORD-0000275,14057,3,47.17,141.51
ORD-0000275,5009,1,86.77,86.77
ORD-0000275,2891,2,30.76,61.52
ORD-0000276,11655,1,128.56,128.56
ORD-0000276,7900,1,48.07,48.07
ORD-0000277,14036,3,50.64,151.92
ORD-0000277,5601,3,122.04,366.12
ORD-0000278,8741,1,126.67,126.67
ORD-0000278,13896,3,81.28,243.84
ORD-0000279,2544,2,80.51,161.02
ORD-0000279,10048,1,78.39,78.39
ORD-0000279,2499,1,49.55,49.55
ORD-0000279,10669,1,126.76,126.76
ORD-0000280,9235,2,13.84,27.68
ORD-0000280,1381,3,36.62,109.86
ORD-0000280,8388,1,112.41,112.41
ORD-0000280,859,1,26.56,26.56
ORD-0000280,9066,1,72.62,72.62
ORD-0000281,11904,3,80.04,240.12
ORD-0000281,3199,1,44.06,44.06
ORD-0000282,100,1,97.68,97.68
ORD-0000282,5252,1,31.01,31.01
ORD-0000282,12879,2,123.8,247.6
ORD-0000282,9612,1,23.87,23.87
ORD-0000283,3784,3,113.83,341.49
ORD-0000283,6159,2,136.26,272.52
ORD-0000283,11730,3,27.61,82.83
ORD-0000283,13912,3,109.2,327.6
ORD-0000284,1647,3,96,288
ORD-0000285,1805,3,66.16,198.48
ORD-0000285,13876,2,69.13,138.26
ORD-0000285,7458,1,107.29,107.29
ORD-0000285,14889,1,80.21,80.21
ORD-0000286,5453,3,116.35,349.05
ORD-0000286,5397,1,126.59,126.59
ORD-0000286,7622,3,99.95,299.85
ORD-0000286,6779,2,39.3,78.6
ORD-0000286,13400,2,62.38,124.76
ORD-0000287,7585,2,42.4,84.8
ORD-0000287,3742,3,129.57,388.71
ORD-0000287,6175,1,93.45,93.45
ORD-0000287,3596,2,119.18,238.36
ORD-0000287,11622,1,96.23,96.23
ORD-0000288,12178,2,96.89,193.78
ORD-0000288,2622,2,48.89,97.78
ORD-0000288,1253,3,101.01,303.03
ORD-0000288,7056,1,103.55,103.55
ORD-0000289,2763,2,129.72,259.44
ORD-0000289,11806,1,61.02,61.02
ORD-0000289,3837,2,93.05,186.1
ORD-0000289,14262,2,87.23,174.46
ORD-0000289,9240,3,23.7,71.1
ORD-0000290,9776,2,142.98,285.96
ORD-0000290,13840,3,119.01,357.03
ORD-0000290,14893,3,35.66,106.98
ORD-0000291,4410,2,124.18,248.36
ORD-0000291,1178,1,77.15,77.15
ORD-0000291,3655,1,126.39,126.39
ORD-0000291,13717,3,115.63,346.89
ORD-0000292,226,2,35.66,71.32
ORD-0000292,6910,2,70.23,140.46
ORD-0000292,8370,3,130.91,392.73
ORD-0000292,4897,2,22.11,44.22
ORD-0000292,9736,3,85.63,256.89
ORD-0000293,4731,1,132.49,132.49
ORD-0000293,3949,3,131.48,394.44
ORD-0000294,10864,1,124.8,124.8
ORD-0000294,6475,1,138.71,138.71
ORD-0000294,5957,3,139.45,418.35
ORD-0000294,2831,1,92.41,92.41
ORD-0000295,3188,1,65.26,65.26
ORD-0000296,11872,3,114.03,342.09
ORD-0000296,12034,3,109.49,328.47
ORD-0000296,9559,3,22.54,67.62
ORD-0000296,10957,3,119.54,358.62
ORD-0000297,5983,2,139.11,278.22
ORD-0000297,7999,1,62.8,62.8
ORD-0000297,7764,2,91.92,183.84
ORD-0000297,5446,2,46.69,93.38
ORD-0000297,13240,1,12.15,12.15
ORD-0000298,8520,1,52.95,52.95
ORD-0000298,6848,2,131.73,263.46
ORD-0000298,6437,2,50.58,101.16
ORD-0000299,6241,1,70.7,70.7
ORD-0000299,5139,3,89.49,268.47
ORD-0000300,6898,3,94.66,283.98
ORD-0000301,4374,1,112.55,112.55
ORD-0000301,11377,2,100.33,200.66
ORD-0000301,9940,2,48.1,96.2
ORD-0000301,13219,1,133.36,133.36
ORD-0000301,132,2,145.44,290.88
ORD-0000302,6317,3,21.94,65.82
ORD-0000302,9613,2,135.08,270.16
ORD-0000303,4149,2,69.6,139.2
ORD-0000303,11742,3,102.95,308.85
ORD-0000303,9477,3,66.9,200.7
ORD-0000303,4051,3,134.76,404.28
ORD-0000303,1686,3,128.34,385.02
ORD-0000304,13174,1,99.48,99.48
ORD-0000304,2811,1,98.86,98.86
ORD-0000305,7856,1,25.22,25.22
ORD-0000305,7441,2,58.37,116.74
ORD-0000305,273,2,148.03,296.06
ORD-0000305,13452,1,112.11,112.11
ORD-0000306,7079,1,104.96,104.96
ORD-0000306,14849,2,126.91,253.82
ORD-0000306,1047,1,139.78,139.78
ORD-0000306,2191,1,114.08,114.08
ORD-0000307,6944,2,52.84,105.68
ORD-0000307,6971,2,112.71,225.42
ORD-0000307,10453,2,147.17,294.34
ORD-0000307,539,1,112.34,112.34
ORD-0000308,9864,2,117.7,235.4
ORD-0000308,6710,1,56.81,56.81
ORD-0000308,1144,1,78.01,78.01
ORD-0000309,12524,2,111.52,223.04
ORD-0000309,7884,1,80.94,80.94
ORD-0000310,8985,3,33.81,101.43
ORD-0000310,4535,2,106.5,213
ORD-0000310,7719,3,40.51,121.53
ORD-0000310,5907,1,31.33,31.33
ORD-0000310,5402,3,136.83,410.49
ORD-0000311,6460,1,127.72,127.72
ORD-0000311,14466,1,105.01,105.01
ORD-0000311,9342,1,97.09,97.09
ORD-0000311,8119,1,45.6,45.6
ORD-0000311,3604,2,144.1,288.2
ORD-0000312,9006,3,116.02,348.06
ORD-0000312,8492,3,15.18,45.54
ORD-0000312,3011,2,84.87,169.74
ORD-0000313,3012,1,92.2,92.2
ORD-0000314,3680,2,57.49,114.98
ORD-0000314,10199,3,123.96,371.88
ORD-0000314,4782,2,23.12,46.24
ORD-0000314,2826,1,13.88,13.88
ORD-0000315,14181,1,123.36,123.36
ORD-0000315,7767,2,138.26,276.52
ORD-0000316,7113,1,45.15,45.15
ORD-0000316,9109,1,127.91,127.91
ORD-0000316,8625,2,43.68,87.36
ORD-0000316,5348,2,107.64,215.28
ORD-0000316,13577,3,55.71,167.13
ORD-0000317,9364,2,49.03,98.06
ORD-0000318,11505,1,49.13,49.13
ORD-0000318,4639,2,26.34,52.68
ORD-0000319,3000,1,145.71,145.71
ORD-0000320,12600,1,80.38,80.38
ORD-0000320,13735,3,106.86,320.58
ORD-0000320,9019,2,71.73,143.46
ORD-0000320,2585,3,100.86,302.58
ORD-0000321,14175,1,26.95,26.95
ORD-0000321,1578,3,80.34,241.02
ORD-0000322,3217,2,75.84,151.68
ORD-0000322,4325,1,117.45,117.45
ORD-0000322,8447,1,59.7,59.7
ORD-0000322,6401,2,81.05,162.1
ORD-0000322,1668,1,15.93,15.93
ORD-0000323,5803,3,50.34,151.02
ORD-0000323,7791,3,17.81,53.43
ORD-0000324,2267,2,87.82,175.64
ORD-0000324,14255,2,23.27,46.54
ORD-0000324,9411,1,66.35,66.35
ORD-0000324,11813,1,56.85,56.85
ORD-0000325,5655,3,19,57
ORD-0000326,7862,3,88.95,266.85
ORD-0000326,11320,1,112.48,112.48
ORD-0000326,14469,2,128.96,257.92
ORD-0000326,304,1,105.97,105.97
ORD-0000326,4059,2,143.89,287.78
ORD-0000327,14353,1,120.43,120.43
ORD-0000327,8328,3,117.88,353.64
ORD-0000327,11666,3,72.06,216.18
ORD-0000327,3427,1,78.35,78.35
ORD-0000328,7518,2,47.32,94.64
ORD-0000328,7092,2,112.54,225.08
ORD-0000329,2272,1,68.64,68.64
ORD-0000330,3406,3,43.79,131.37
ORD-0000330,5458,1,132.08,132.08
ORD-0000330,4055,3,86.71,260.13
ORD-0000330,584,1,134.79,134.79
ORD-0000331,13055,3,36.04,108.12
ORD-0000331,617,1,44.54,44.54
ORD-0000332,5540,2,98.54,197.08
ORD-0000332,6702,1,149.56,149.56
ORD-0000332,4433,3,67.27,201.81
ORD-0000333,13413,2,94.24,188.48
ORD-0000333,11362,1,78.06,78.06
ORD-0000333,14548,2,18.12,36.24
ORD-0000333,1115,1,81.76,81.76
ORD-0000334,12760,3,11.27,33.81
ORD-0000334,13796,1,78.21,78.21
ORD-0000334,8079,2,93.73,187.46
ORD-0000334,5663,2,127.44,254.88
ORD-0000334,14880,3,11.63,34.89
ORD-0000335,6913,1,89.68,89.68
ORD-0000336,14523,2,34.43,68.86
ORD-0000336,7466,2,144.54,289.08
ORD-0000336,11426,3,100.14,300.42
ORD-0000336,5312,2,49.75,99.5
ORD-0000336,3467,3,125.24,375.72
ORD-0000337,11216,2,142.76,285.52
ORD-0000337,13721,3,51.82,155.46
ORD-0000338,769,3,68.32,204.96
ORD-0000338,11647,3,149.33,447.99
ORD-0000338,1309,2,11.79,23.58
ORD-0000338,7527,1,25.93,25.93
ORD-0000338,4979,2,94.15,188.3
ORD-0000339,10777,3,53.24,159.72
ORD-0000339,7850,1,57.04,57.04
ORD-0000340,3840,3,144.3,432.9
ORD-0000340,4748,1,122.57,122.57
ORD-0000340,2732,1,112.87,112.87
ORD-0000341,6412,1,62.69,62.69
ORD-0000341,8241,3,77.61,232.83
ORD-0000341,3357,2,142.18,284.36
ORD-0000341,9211,3,136.14,408.42
ORD-0000342,7867,1,87.41,87.41
ORD-0000343,9285,1,130.5,130.5
ORD-0000343,825,1,24.61,24.61
ORD-0000343,582,1,61.5,61.5
ORD-0000343,1338,2,35.73,71.46
ORD-0000344,12878,1,13.04,13.04
ORD-0000344,2703,2,147.92,295.84
ORD-0000345,5270,2,120.79,241.58
ORD-0000345,8891,2,109.19,218.38
ORD-0000345,3347,1,68.82,68.82
ORD-0000345,7223,2,75.64,151.28
ORD-0000346,6163,3,130.18,390.54
ORD-0000346,435,1,53.15,53.15
ORD-0000346,5317,1,83.46,83.46
ORD-0000346,2019,3,55.31,165.93
ORD-0000346,4733,2,48.92,97.84
ORD-0000347,10296,2,89.42,178.84
ORD-0000347,653,1,103.22,103.22
ORD-0000347,7502,2,131.1,262.2
ORD-0000347,11799,2,142.59,285.18
ORD-0000348,11895,1,120.78,120.78
ORD-0000349,10795,2,16.96,33.92
ORD-0000349,10487,1,91.14,91.14
ORD-0000350,10911,2,147.47,294.94
ORD-0000350,5149,1,53.16,53.16
ORD-0000350,1734,1,64.27,64.27
ORD-0000350,1888,1,78.05,78.05
ORD-0000350,1504,2,86.46,172.92
ORD-0000351,14757,2,139.95,279.9
ORD-0000351,14567,2,57.63,115.26
ORD-0000351,4241,2,20.52,41.04
ORD-0000352,8047,1,84.18,84.18
ORD-0000353,11106,3,21.44,64.32
ORD-0000353,3680,1,57.49,57.49
ORD-0000353,7307,3,96.2,288.6
ORD-0000353,1961,3,49.35,148.05
ORD-0000353,12526,2,93.66,187.32
ORD-0000354,8014,1,88.53,88.53
ORD-0000354,7269,3,98.91,296.73
ORD-0000354,3072,3,25.97,77.91
ORD-0000354,6998,1,55.69,55.69
ORD-0000354,13574,3,22.51,67.53
ORD-0000355,4492,3,44.41,133.23
ORD-0000356,14541,3,136.62,409.86
ORD-0000357,11793,3,127.19,381.57
ORD-0000358,12199,1,12.49,12.49
ORD-0000358,6915,3,112,336
ORD-0000358,9473,2,121.52,243.04
ORD-0000358,3685,3,131.87,395.61
ORD-0000358,4419,2,54.75,109.5
ORD-0000359,9698,1,30.33,30.33
ORD-0000359,10430,1,131.96,131.96
ORD-0000359,1717,3,47.16,141.48
ORD-0000359,7297,1,107.45,107.45
ORD-0000359,13413,3,94.24,282.72
ORD-0000360,14008,2,110.26,220.52
ORD-0000360,12676,2,106.03,212.06
ORD-0000360,1406,1,108.17,108.17
ORD-0000360,14382,2,77.82,155.64
ORD-0000360,13779,3,82.04,246.12
ORD-0000361,2261,3,103.81,311.43
ORD-0000361,8009,3,13.08,39.24
ORD-0000362,9170,1,143.19,143.19
ORD-0000362,6236,3,47.29,141.87
ORD-0000362,6554,2,104.37,208.74
ORD-0000363,13667,1,136.69,136.69
ORD-0000363,8236,3,140.6,421.8
ORD-0000363,2413,2,16.44,32.88
ORD-0000363,4605,1,44.55,44.55
ORD-0000363,10658,3,73.49,220.47
ORD-0000364,10501,2,148.47,296.94
ORD-0000364,1025,3,51.07,153.21
ORD-0000365,5595,2,78.38,156.76
ORD-0000365,6941,3,31.3,93.9
ORD-0000366,14529,3,117.44,352.32
ORD-0000366,1761,3,141.81,425.43
ORD-0000367,14770,1,134.1,134.1
ORD-0000368,6513,3,60.45,181.35
ORD-0000368,9209,2,118.02,236.04
ORD-0000369,11019,3,63.94,191.82
ORD-0000369,1262,2,55.71,111.42
ORD-0000370,14462,3,132.68,398.04
ORD-0000371,12616,3,70.48,211.44
ORD-0000371,8824,3,82.78,248.34
ORD-0000372,13192,3,90.24,270.72
ORD-0000373,5788,2,52.27,104.54
ORD-0000373,7476,2,80.23,160.46
ORD-0000373,3282,2,89.15,178.3
ORD-0000373,4545,1,72.95,72.95
ORD-0000374,12228,2,110.02,220.04
ORD-0000374,8121,3,92.47,277.41
ORD-0000374,1326,3,28.62,85.86
ORD-0000375,3149,1,15.82,15.82
ORD-0000375,13718,1,39.52,39.52
ORD-0000376,3889,3,146.49,439.47
ORD-0000376,2676,1,35.74,35.74
ORD-0000377,3562,3,99.42,298.26
ORD-0000377,5849,2,40.45,80.9
ORD-0000377,13940,3,21.46,64.38
ORD-0000377,14563,3,16.51,49.53
ORD-0000377,12530,2,117.96,235.92
ORD-0000378,7348,1,98.92,98.92
ORD-0000378,6991,2,71.93,143.86
ORD-0000379,11148,3,49.24,147.72
ORD-0000379,2515,3,116.9,350.7
ORD-0000379,12731,2,133.65,267.3
ORD-0000380,2712,3,33.16,99.48
ORD-0000380,1265,2,10.42,20.84
ORD-0000380,7569,2,12.07,24.14
ORD-0000380,1853,2,13.1,26.2
ORD-0000381,8480,2,145.32,290.64
ORD-0000381,359,3,26.93,80.79
ORD-0000381,6171,2,113.02,226.04
ORD-0000381,7400,1,36.08,36.08
ORD-0000381,375,3,13.48,40.44
ORD-0000382,13687,2,11.05,22.1
ORD-0000382,13715,1,70.83,70.83
ORD-0000383,3681,1,130.7,130.7
ORD-0000383,8192,2,95.72,191.44
ORD-0000383,14288,1,106.57,106.57
ORD-0000384,2258,1,83.01,83.01
ORD-0000385,6862,3,53.89,161.67
ORD-0000385,10548,3,137.52,412.56
ORD-0000385,13633,3,15.96,47.88
ORD-0000386,2812,3,140.77,422.31
ORD-0000386,10105,1,140.98,140.98
ORD-0000387,2610,3,89.4,268.2
ORD-0000387,11348,2,49.62,99.24
ORD-0000387,13203,1,76.95,76.95
ORD-0000388,11189,3,78.74,236.22
ORD-0000388,2344,3,34.75,104.25
ORD-0000388,9756,1,28.69,28.69
ORD-0000389,4406,3,68.18,204.54
ORD-0000389,9744,1,137.97,137.97
ORD-0000390,5985,2,111.68,223.36
ORD-0000390,862,2,109.98,219.96
ORD-0000390,5944,1,42.13,42.13
ORD-0000390,12396,2,27.54,55.08
ORD-0000391,711,1,81.91,81.91
ORD-0000391,10079,1,54.1,54.1
ORD-0000392,12932,1,90.28,90.28
ORD-0000393,14161,2,81.51,163.02
ORD-0000393,13325,2,31.77,63.54
ORD-0000394,7637,2,71.05,142.1
ORD-0000394,4584,3,130.89,392.67
ORD-0000394,14174,2,83.88,167.76
ORD-0000394,13218,2,40.55,81.1
ORD-0000394,13909,3,25.1,75.3
ORD-0000395,10474,1,106.24,106.24
ORD-0000395,93,2,109.61,219.22
ORD-0000395,8494,3,39.19,117.57
ORD-0000395,13968,3,13.77,41.31
ORD-0000396,12701,3,15.21,45.63
ORD-0000396,1225,3,95.29,285.87
ORD-0000396,7215,2,80.74,161.48
ORD-0000396,6154,1,128.01,128.01
ORD-0000397,14891,1,75.8,75.8
ORD-0000397,11539,1,111.52,111.52
ORD-0000398,3961,2,21.41,42.82
ORD-0000398,461,1,44.82,44.82
ORD-0000398,14483,2,89.33,178.66
ORD-0000398,3731,2,13.18,26.36
ORD-0000399,4927,2,116.57,233.14
ORD-0000399,6719,3,111.08,333.24
ORD-0000399,5228,2,149.4,298.8
ORD-0000400,6913,2,89.68,179.36
ORD-0000401,1750,1,96.86,96.86
ORD-0000401,5130,2,143.9,287.8
ORD-0000402,13788,2,37.34,74.68
ORD-0000402,11439,1,99.91,99.91
ORD-0000402,13503,2,129.44,258.88
ORD-0000403,4992,2,71.59,143.18
ORD-0000403,6826,2,14.73,29.46
ORD-0000404,4605,2,44.55,89.1
ORD-0000404,1586,3,139.04,417.12
ORD-0000404,2580,3,29.5,88.5
ORD-0000404,13609,2,126.32,252.64
ORD-0000404,6473,1,142.39,142.39
ORD-0000405,6971,3,112.71,338.13
ORD-0000406,14294,2,43.24,86.48
ORD-0000406,8855,3,89.98,269.94
ORD-0000406,3686,3,56.66,169.98
ORD-0000406,8297,1,141.63,141.63
ORD-0000407,3577,3,18.04,54.12
ORD-0000408,10433,1,71.91,71.91
ORD-0000408,3472,2,100.32,200.64
ORD-0000408,1432,2,100.91,201.82
ORD-0000408,949,3,97.59,292.77
ORD-0000409,5005,3,47.13,141.39
ORD-0000409,4424,2,109.66,219.32
ORD-0000410,12414,2,98.16,196.32
ORD-0000410,4438,3,51.49,154.47
ORD-0000410,2364,1,93.51,93.51
ORD-0000411,14810,3,144.51,433.53
ORD-0000411,13835,2,73.53,147.06
ORD-0000411,3664,3,126.62,379.86
ORD-0000412,11507,2,145.51,291.02
ORD-0000412,5260,3,26.66,79.98
ORD-0000412,2832,1,39.68,39.68
ORD-0000412,3999,1,51.97,51.97
ORD-0000412,14023,1,28.14,28.14
ORD-0000413,9005,3,147.69,443.07
ORD-0000413,11462,1,130.89,130.89
ORD-0000413,12243,3,140.76,422.28
ORD-0000414,11455,1,132.62,132.62
ORD-0000414,8214,1,83.48,83.48
ORD-0000414,8846,2,63.02,126.04
ORD-0000415,1394,3,104.38,313.14
ORD-0000416,5374,2,118.05,236.1
ORD-0000416,7662,3,42.87,128.61
ORD-0000417,4453,2,82.2,164.4
ORD-0000418,10067,3,25.78,77.34
ORD-0000418,12986,1,76.05,76.05
ORD-0000418,5024,2,89.9,179.8
ORD-0000418,11780,2,140.69,281.38
ORD-0000419,5727,1,66.07,66.07
ORD-0000419,10257,2,39.97,79.94
ORD-0000420,5130,2,143.9,287.8
ORD-0000420,14036,2,50.64,101.28
ORD-0000420,11011,1,20.94,20.94
ORD-0000421,10187,2,58.35,116.7
ORD-0000421,9558,1,40.1,40.1
ORD-0000421,9734,2,125.95,251.9
ORD-0000421,7575,3,87.44,262.32
ORD-0000421,7888,2,46.89,93.78
ORD-0000422,11059,3,22.28,66.84
ORD-0000422,1536,2,110.33,220.66
ORD-0000422,2241,1,62.68,62.68
ORD-0000422,14300,1,116.88,116.88
ORD-0000423,7092,1,112.54,112.54
ORD-0000423,4542,3,93.87,281.61
ORD-0000423,1938,1,40.59,40.59
ORD-0000423,313,1,60.46,60.46
ORD-0000423,4901,2,98.94,197.88
ORD-0000424,8840,3,54.79,164.37
ORD-0000424,10697,3,142.2,426.6
ORD-0000424,14149,1,43.85,43.85
ORD-0000424,9239,3,14.02,42.06
ORD-0000425,8532,3,126.51,379.53
ORD-0000425,9373,3,142.46,427.38
ORD-0000425,2875,2,55.98,111.96
ORD-0000425,4385,1,30.47,30.47
ORD-0000425,12217,2,50.71,101.42
ORD-0000426,6769,2,83.5,167
ORD-0000427,11845,2,121.53,243.06
ORD-0000427,14354,2,62.63,125.26
ORD-0000427,6212,2,14.79,29.58
ORD-0000427,8462,1,89.97,89.97
ORD-0000428,580,2,50.62,101.24
ORD-0000428,13532,2,129,258
ORD-0000428,5161,3,43.88,131.64
ORD-0000428,6782,1,133.21,133.21
ORD-0000428,12576,1,10.87,10.87
ORD-0000429,14679,3,149.37,448.11
ORD-0000429,4107,1,102.61,102.61
ORD-0000429,9390,2,60.12,120.24
ORD-0000430,4403,1,103.87,103.87
ORD-0000430,4682,2,63.84,127.68
ORD-0000430,8982,1,111.74,111.74
ORD-0000431,5357,3,46.22,138.66
ORD-0000432,14287,1,54.82,54.82
ORD-0000432,6108,3,81.97,245.91
ORD-0000432,2379,1,120.51,120.51
ORD-0000432,895,1,143.37,143.37
ORD-0000433,13640,3,34.94,104.82
ORD-0000434,4820,2,105.42,210.84
ORD-0000434,10721,3,138.77,416.31
ORD-0000434,6773,1,20.82,20.82
ORD-0000434,2191,1,114.08,114.08
ORD-0000434,8347,3,46.54,139.62
ORD-0000435,2504,3,70.22,210.66
ORD-0000435,11434,3,126.12,378.36
ORD-0000435,9888,3,65.87,197.61
ORD-0000435,8448,3,123.25,369.75
ORD-0000435,5817,3,57.61,172.83
ORD-0000436,1052,3,12.12,36.36
ORD-0000436,14581,2,115.44,230.88
ORD-0000436,5403,2,56.47,112.94
ORD-0000436,13587,1,81.65,81.65
ORD-0000436,9926,2,71.08,142.16
ORD-0000437,467,2,143.85,287.7
ORD-0000437,3682,1,36.47,36.47
ORD-0000437,2633,2,114.21,228.42
ORD-0000437,9365,1,148.81,148.81
ORD-0000438,4698,3,17.82,53.46
ORD-0000438,3105,3,112.87,338.61
ORD-0000438,2175,3,54.76,164.28
ORD-0000438,4340,1,138.1,138.1
